 3750  1.0   0.0  2  RJ     0.779  0.0254     0.794  0.022  0.0219     0.746  0.055  0.0209
 3750  1.0   0.0  2  IJ     0.601  0.0542     0.692  0.136  0.0203     0.397  0.341  0.0139
 3750  1.0   0.0  2  JJ     0.486  0.0594     0.602  0.175  0.0108     0.223  0.437  0.0030
 3750  1.0   0.0  2  KJ     0.309  0.1080     0.520  0.316  0.0180    -0.166  0.791  0.0028
 3750  1.0   0.0  2  LJ     0.235  0.0764     0.383  0.222  0.0135    -0.099  0.556  0.0027
 3750  1.0   0.0  2  MJ     0.147  0.0559     0.246  0.148  0.0177    -0.074  0.370  0.0107
 3750  1.0   0.0  2  NJ     0.115  0.0349     0.180  0.097  0.0087    -0.030  0.242  0.0041
 3750  1.0   0.0  2  RC     0.820  0.0187     0.810 -0.015  0.0213     0.843 -0.037  0.0220
 3750  1.0   0.0  2  IC     0.665  0.0502     0.743  0.117  0.0224     0.490  0.292  0.0168
 3750  1.5   0.0  2  bo     0.504  0.0609     0.615  0.166  0.0166     0.256  0.414  0.0086
 3750  1.5   0.0  2  uS     1.089  0.1425     0.704 -0.578  0.0633     1.957 -1.445  0.0901
 3750  1.5   0.0  2  vS     1.071  0.1261     0.748 -0.485  0.0411     1.798 -1.211  0.0639
 3750  1.5   0.0  2  bS     1.085  0.1095     0.817 -0.402  0.0271     1.688 -1.006  0.0463
 3750  1.5   0.0  2  yS     0.946  0.0490     0.820 -0.188  0.0220     1.228 -0.471  0.0311
 3750  1.5   0.0  2  UJ     1.022  0.1059     0.733 -0.435  0.0531     1.674 -1.087  0.0734
 3750  1.5   0.0  2  BJ     1.059  0.1053     0.795 -0.395  0.0307     1.651 -0.988  0.0496
 3750  1.5   0.0  2  VJ     0.925  0.0422     0.816 -0.165  0.0225     1.172 -0.411  0.0305
 3750  1.5   0.0  2  RJ     0.780  0.0224     0.782  0.004  0.0224     0.773  0.010  0.0222
 3750  1.5   0.0  2  IJ     0.599  0.0511     0.683  0.126  0.0200     0.410  0.316  0.0141
 3750  1.5   0.0  2  JJ     0.480  0.0584     0.594  0.171  0.0110     0.223  0.428  0.0032
