 5100 4.5  0.0 2 HJ   0.3310   0.1463   0.2750  -0.1993   0.8169   0.3818  -0.0207   0.2683  -0.0134  10.5626 -24.1826  24.7478  -9.1273
 5100 4.5  0.0 2 KJ   0.2819   0.1337   0.2206  -0.1455   0.6583   0.3216  -0.0162   0.2122  -0.0140  11.9363 -27.9504  28.7241 -10.6014
 5100 5.0  0.0 2 uS   0.6769   0.7076  -0.0457   0.7354  -0.0901   0.6480   0.0118   0.6600  -0.0034   3.4696  -7.1301   7.3311  -2.4598
 5100 5.0  0.0 2 vS   0.7720   0.8464  -0.1109   0.9641  -0.2960   0.7379   0.0139   0.7533  -0.0027   3.7101  -8.2768   8.9943  -3.1491
 5100 5.0  0.0 2 bS   0.8225   0.7965   0.0387   0.7564   0.1018   0.8373  -0.0061   0.8095  -0.0023   2.8087  -6.3221   7.6654  -2.9380
 5100 5.0  0.0 2 yS   0.7252   0.6740   0.0762   0.5830   0.2191   0.7438  -0.0076   0.7074  -0.0035   3.7543  -8.5433   9.7728  -3.7105
 5100 5.0  0.0 2 UJ   0.6732   0.6897  -0.0247   0.6957  -0.0348   0.6513   0.0089   0.6551  -0.0036   3.6829  -7.7722   8.1336  -2.8106
 5100 5.0  0.0 2 BJ   0.8029   0.8243  -0.0318   0.8605  -0.0886   0.7962   0.0027   0.7871  -0.0025   3.2922  -7.4531   8.5711  -3.1581
 5100 5.0  0.0 2 VJ   0.7288   0.6747   0.0807   0.5789   0.2309   0.7489  -0.0082   0.7104  -0.0036   3.8965  -8.9057  10.1750  -3.8688
 5100 5.0  0.0 2 RC   0.6343   0.5394   0.1414   0.3677   0.4108   0.6651  -0.0126   0.6106  -0.0049   4.9625 -11.4679  12.7338  -4.8503
 5100 5.0  0.0 2 IC   0.5468   0.4352   0.1663   0.2313   0.4861   0.5815  -0.0142   0.5176  -0.0059   6.0157 -14.1346  15.4388  -5.8740
 5100 5.0  0.0 2 JJ   0.4142   0.2589   0.2313  -0.0256   0.6775   0.4606  -0.0190   0.3758  -0.0077   7.7615 -18.5306  19.9567  -7.6109
 5100 5.0  0.0 2 HJ   0.3217   0.1301   0.2853  -0.2291   0.8485   0.3728  -0.0209   0.2806  -0.0091   8.5708 -20.0169  21.0330  -7.9322
 5100 5.0  0.0 2 KJ   0.2792   0.1242   0.2308  -0.1663   0.6862   0.3208  -0.0170   0.2314  -0.0094   9.6589 -23.2146  24.5434  -9.2689
 5100 5.5  0.0 2 uS   0.6455   0.6435   0.0030   0.6125   0.0505   0.6265   0.0077   0.6337  -0.0029   3.3721  -6.8926   7.1319  -2.4348
 5100 5.5  0.0 2 vS   0.7313   0.7703  -0.0575   0.8208  -0.1371   0.7090   0.0091   0.7164  -0.0025   3.6573  -8.1464   8.9035  -3.1699
 5100 5.5  0.0 2 bS   0.8063   0.7578   0.0715   0.6801   0.1933   0.8262  -0.0081   0.7972  -0.0019   2.5372  -5.6006   6.9210  -2.6868
 5100 5.5  0.0 2 yS   0.7125   0.6450   0.0994   0.5296   0.2802   0.7340  -0.0088   0.6999  -0.0027   3.4521  -7.7989   9.0288  -3.4595
 5100 5.5  0.0 2 UJ   0.6342   0.6152   0.0279   0.5581   0.1166   0.6223   0.0048   0.6212  -0.0031   3.6398  -7.6468   8.0275  -2.8178
