 3200 3.5  0.0 2 Sr  0.8102  0.5287  0.3407  0.3474  0.6112  0.9022  0.2983  0.6602  0.3344 -0.1495  0.1211
 3200 3.5  0.0 2 Si  0.7643  0.4335  0.4004  0.2194  0.7197  0.8725  0.3507  0.8633 -0.0965  0.2114 -0.0237
 3200 3.5  0.0 2 Sz  0.7165  0.3274  0.4710  0.0738  0.8490  0.8439  0.4129  1.1188 -0.6426  0.6848 -0.2123
 3200 4.0  0.0 2 Su  0.7941  0.3962  0.4817  0.1659  0.8297  0.9213  0.4122  0.6634  0.6634 -0.5532  0.2073
 3200 4.0  0.0 2 Sg  0.8571  0.5746  0.3419  0.4125  0.5871  0.9472  0.2921  0.4713  0.7397 -0.3400  0.1180
 3200 4.0  0.0 2 Sr  0.7917  0.4713  0.3879  0.2807  0.6750  0.8946  0.3336  0.6693  0.2825  0.0168 -0.0138
 3200 4.0  0.0 2 Si  0.7181  0.2933  0.5143  0.0374  0.8991  0.8549  0.4434  0.9219 -0.0288  0.0712 -0.0258
 3200 4.0  0.0 2 Sz  0.6433  0.1322  0.6187 -0.1894  1.0998  0.8093  0.5382  1.3065 -0.7436  0.5374 -0.1701
 3200 4.5  0.0 2 Su  0.7771  0.3586  0.5065  0.1172  0.8716  0.9107  0.4331  0.7219  0.5405 -0.4406  0.1532
 3200 4.5  0.0 2 Sg  0.8299  0.4703  0.4353  0.2743  0.7339  0.9434  0.3681  0.4894  0.9099 -0.5891  0.1740
 3200 4.5  0.0 2 Sr  0.7830  0.4332  0.4235  0.2346  0.7244  0.8943  0.3607  0.6479  0.3682 -0.0315 -0.0346
 3200 4.5  0.0 2 Si  0.6964  0.2293  0.5654 -0.0482  0.9835  0.8463  0.4862  0.9464  0.0547 -0.1047  0.0354
 3200 4.5  0.0 2 Sz  0.6095  0.0521  0.6748 -0.3008  1.2023  0.7909  0.5879  1.4174 -0.8385  0.4680 -0.1238
 3200 5.0  0.0 2 Su  0.7736  0.3747  0.4829  0.1451  0.8302  0.9009  0.4126  0.7225  0.4129 -0.2308  0.0600
 3200 5.0  0.0 2 Sg  0.8213  0.4364  0.4659  0.2323  0.7779  0.9422  0.3920  0.4480  1.0865 -0.7865  0.2300
 3200 5.0  0.0 2 Sr  0.7834  0.4287  0.4294  0.2335  0.7264  0.8955  0.3634  0.6135  0.4173 -0.0154 -0.0692
 3200 5.0  0.0 2 Si  0.6924  0.2155  0.5773 -0.0649  1.0002  0.8452  0.4954  0.9148  0.1750 -0.2476  0.0852
 3200 5.0  0.0 2 Sz  0.5995  0.0196  0.7020 -0.3469  1.2500  0.7882  0.6116  1.4224 -0.7272  0.2565 -0.0301
