 3750 2.5  0.0  2  KJ  0.239  0.037  0.262 -0.186  0.603
 3750 3.0  0.0  2  uS  0.860  1.037 -0.231  1.135 -0.390
 3750 3.0  0.0  2  vS  0.914  1.153 -0.311  1.333 -0.594
 3750 3.0  0.0  2  bS  0.974  1.261 -0.374  1.500 -0.746
 3750 3.0  0.0  2  yS  0.879  1.023 -0.188  1.132 -0.359
 3750 3.0  0.0  2  UJ  0.838  0.957 -0.156  1.013 -0.249
 3750 3.0  0.0  2  BJ  0.908  1.119 -0.274  1.277 -0.524
 3750 3.0  0.0  2  VJ  0.849  0.978 -0.167  1.067 -0.309
 3750 3.0  0.0  2  RC  0.516  0.273  0.316  0.030  0.690
 3750 3.0  0.0  2  IC  0.442  0.213  0.299 -0.018  0.653
 3750 3.0  0.0  2  JJ  0.331  0.106  0.293 -0.128  0.651
 3750 3.0  0.0  2  HJ  0.268  0.042  0.295 -0.203  0.668
 3750 3.0  0.0  2  KJ  0.234  0.045  0.246 -0.156  0.553
 3750 3.5  0.0  2  uS  0.840  0.951 -0.144  1.001 -0.228
 3750 3.5  0.0  2  vS  0.880  1.028 -0.193  1.130 -0.354
 3750 3.5  0.0  2  bS  0.949  1.170 -0.288  1.349 -0.568
 3750 3.5  0.0  2  yS  0.856  0.951 -0.124  1.017 -0.228
 3750 3.5  0.0  2  UJ  0.811  0.866 -0.072  0.871 -0.086
 3750 3.5  0.0  2  BJ  0.877  1.013 -0.176  1.104 -0.322
 3750 3.5  0.0  2  VJ  0.819  0.890 -0.091  0.927 -0.153
 3750 3.5  0.0  2  RC  0.506  0.305  0.261  0.107  0.567
 3750 3.5  0.0  2  IC  0.405  0.224  0.236  0.038  0.521
 3750 3.5  0.0  2  JJ  0.299  0.127  0.224 -0.053  0.499
 3750 3.5  0.0  2  HJ  0.231  0.076  0.203 -0.090  0.457
 3750 3.5  0.0  2  KJ  0.200  0.073  0.166 -0.063  0.374
 3750 4.0  0.0  2  uS  0.798  0.767  0.040  0.707  0.129
 3750 4.0  0.0  2  vS  0.800  0.751  0.065  0.678  0.174
 3750 4.0  0.0  2  bS  0.864  0.863  0.001  0.847  0.025
 3750 4.0  0.0  2  yS  0.785  0.711  0.096  0.627  0.224
 3750 4.0  0.0  2  UJ  0.761  0.683  0.101  0.582  0.254
 3750 4.0  0.0  2  BJ  0.802  0.751  0.066  0.680  0.172
 3750 4.0  0.0  2  VJ  0.751  0.666  0.110  0.569  0.258
 3750 4.0  0.0  2  RC  0.420  0.213  0.270 -0.001  0.603
 3750 4.0  0.0  2  IC  0.333  0.164  0.221 -0.014  0.497
 3750 4.0  0.0  2  JJ  0.240  0.096  0.188 -0.058  0.426
 3750 4.0  0.0  2  HJ  0.185  0.066  0.154 -0.061  0.354
 3750 4.0  0.0  2  KJ  0.161  0.060  0.131 -0.048  0.299
 3750 4.5  0.0  2  uS  0.756  0.614  0.184  0.461  0.418
 3750 4.5  0.0  2  vS  0.724  0.523  0.262  0.309  0.590
 3750 4.5  0.0  2  bS  0.770  0.569  0.261  0.366  0.573
 3750 4.5  0.0  2  yS  0.705  0.476  0.298  0.244  0.654
 3750 4.5  0.0  2  UJ  0.712  0.531  0.235  0.339  0.529
 3750 4.5  0.0  2  BJ  0.725  0.521  0.266  0.308  0.591
 3750 4.5  0.0  2  VJ  0.680  0.459  0.288  0.233  0.634
 3750 4.5  0.0  2  RC  0.349  0.144  0.266 -0.072  0.636
 3750 4.5  0.0  2  IC  0.283  0.107  0.230 -0.083  0.588
 3750 4.5  0.0  2  JJ  0.212  0.066  0.191 -0.095  0.521
 3750 4.5  0.0  2  HJ  0.171  0.044  0.166 -0.097  0.471
 3750 4.5  0.0  2  KJ  0.142  0.035  0.139 -0.084  0.401
 3750 5.0  0.0  2  uS  0.732  0.541  0.249  0.343  0.552
 3750 5.0  0.0  2  vS  0.686  0.425  0.339  0.155  0.753
 3750 5.0  0.0  2  bS  0.715  0.422  0.382  0.124  0.840
 3750 5.0  0.0  2  yS  0.657  0.352  0.397  0.043  0.872
